uid,family,lines,ops,code_hash,recommendation,reason
synth_mounting_angle_005810_s4420,mounting_angle,14,5,f4d79203ecf7027a,KEEP,ok
synth_mounting_angle_005931_s4420,mounting_angle,14,5,3b9cf04ed4ed7154,KEEP,ok
synth_mounting_angle_005966_s4420,mounting_angle,14,5,3b9cf04ed4ed7154,KEEP,ok
synth_mounting_angle_006013_s4420,mounting_angle,19,7,aa5ebc30337cb5bf,KEEP,ok
synth_mounting_angle_006048_s4420,mounting_angle,19,7,aa5ebc30337cb5bf,KEEP,ok
synth_mounting_angle_006084_s4420,mounting_angle,14,5,c346ca41893cbece,KEEP,ok
synth_mounting_angle_006108_s4420,mounting_angle,19,7,b5eef54fa5a7f72c,KEEP,ok
synth_mounting_angle_006119_s4420,mounting_angle,14,5,c346ca41893cbece,KEEP,ok
synth_mounting_angle_006143_s4420,mounting_angle,19,7,b5eef54fa5a7f72c,KEEP,ok
synth_mounting_angle_006392_s4420,mounting_angle,19,7,f482053e220fff7a,KEEP,ok
synth_mounting_angle_006419_s4420,mounting_angle,19,7,f482053e220fff7a,KEEP,ok
synth_mounting_angle_006547_s4420,mounting_angle,17,5,262ee1141eec373d,KEEP,ok
synth_mounting_angle_006570_s4420,mounting_angle,17,5,262ee1141eec373d,KEEP,ok
synth_mounting_angle_006615_s4420,mounting_angle,14,5,8fd500328b450b66,KEEP,ok
synth_mounting_angle_006753_s4420,mounting_angle,19,7,f139a41aebb76e28,KEEP,ok
synth_mounting_angle_006783_s4420,mounting_angle,19,7,f139a41aebb76e28,KEEP,ok
synth_mounting_angle_006869_s4420,mounting_angle,14,5,76ee528827843ccb,KEEP,ok
synth_mounting_angle_006910_s4420,mounting_angle,14,5,76ee528827843ccb,KEEP,ok
synth_mounting_angle_006938_s4420,mounting_angle,17,5,d77f45c9538105f1,KEEP,ok
synth_mounting_angle_006971_s4420,mounting_angle,14,5,c825c81400f5f9f0,KEEP,ok
synth_mounting_angle_006985_s4420,mounting_angle,17,5,d77f45c9538105f1,KEEP,ok
synth_mounting_angle_006990_s4420,mounting_angle,14,5,aba64996fc1ee3d3,KEEP,ok
synth_mounting_angle_007018_s4420,mounting_angle,17,5,f9150c682e01d478,KEEP,ok
synth_mounting_angle_007025_s4420,mounting_angle,14,5,c825c81400f5f9f0,KEEP,ok
synth_mounting_angle_007071_s4420,mounting_angle,17,5,f9150c682e01d478,KEEP,ok
synth_mounting_angle_007126_s4420,mounting_angle,14,5,a2dfcfcc8024fb27,KEEP,ok
synth_mounting_angle_007187_s4420,mounting_angle,14,5,a2dfcfcc8024fb27,KEEP,ok
synth_mounting_angle_007232_s4420,mounting_angle,14,5,3cab77aa41b934ed,KEEP,ok
synth_mounting_angle_007262_s4420,mounting_angle,19,7,bcf52208c82e59ef,KEEP,ok
synth_mounting_angle_007321_s4420,mounting_angle,19,7,bcf52208c82e59ef,KEEP,ok
synth_mounting_angle_007449_s4420,mounting_angle,19,7,26c363acf6125b94,KEEP,ok
synth_mounting_angle_007696_s4420,mounting_angle,14,5,1056796ae8b63971,KEEP,ok
synth_mounting_angle_007824_s4420,mounting_angle,17,5,dfe7ae9d2780fdfe,KEEP,ok
synth_mounting_angle_007860_s4420,mounting_angle,14,5,c4e077508679a6fd,KEEP,ok
synth_mounting_angle_007916_s4420,mounting_angle,14,5,c4e077508679a6fd,KEEP,ok
synth_mounting_angle_008113_s4420,mounting_angle,14,5,0d31728db4cfb4bb,KEEP,ok
synth_mounting_angle_008357_s4420,mounting_angle,17,5,060c91e7719817d2,KEEP,ok
synth_mounting_angle_008481_s4420,mounting_angle,14,5,ef064198c11cbc6f,KEEP,ok
synth_mounting_angle_008560_s4420,mounting_angle,19,7,6919228a621f35c4,KEEP,ok
synth_mounting_angle_008907_s4420,mounting_angle,19,7,f379e18c08e41629,KEEP,ok
synth_mounting_angle_008997_s4420,mounting_angle,19,7,52c88b5acb98c414,KEEP,ok
synth_mounting_angle_009028_s4420,mounting_angle,17,5,c32a4d784dba6445,KEEP,ok
synth_mounting_angle_009055_s4420,mounting_angle,14,5,bc22183d89330165,KEEP,ok
synth_mounting_angle_009125_s4420,mounting_angle,14,5,880a960ede7dd2c4,KEEP,ok
synth_mounting_angle_009498_s4420,mounting_angle,19,7,44483b65f5286aa3,KEEP,ok
synth_mounting_angle_009656_s4420,mounting_angle,17,5,7ef497d81b779d58,KEEP,ok
synth_mounting_angle_009728_s4420,mounting_angle,19,7,e6eb6cd54d172015,KEEP,ok
synth_mounting_angle_009754_s4420,mounting_angle,17,5,9d321feb39575b47,KEEP,ok
synth_mounting_angle_009837_s4420,mounting_angle,19,7,5d5cc54be213abc3,KEEP,ok
synth_mounting_angle_009862_s4420,mounting_angle,19,7,8a5e5a3c90bc0c05,KEEP,ok
synth_mounting_angle_009892_s4420,mounting_angle,19,7,3b647c79a1c36e18,KEEP,ok
synth_mounting_angle_009978_s4420,mounting_angle,19,7,66cb6a7129f8f1e1,KEEP,ok
synth_mounting_angle_010099_s4420,mounting_angle,14,5,7d6f8616e57327ff,KEEP,ok
synth_mounting_angle_010155_s4420,mounting_angle,19,7,471d3f07a0f788ba,KEEP,ok
synth_mounting_angle_010221_s4420,mounting_angle,14,5,29e1222430480b74,KEEP,ok
synth_mounting_angle_010915_s4420,mounting_angle,17,5,8713cea8947d65b3,KEEP,ok
synth_mounting_angle_010930_s4420,mounting_angle,19,7,9aca5631c622f726,KEEP,ok
synth_mounting_angle_011090_s4420,mounting_angle,19,7,f908794010cf0f9b,KEEP,ok
synth_mounting_angle_011322_s4420,mounting_angle,17,5,2d0e2e4722230eb8,KEEP,ok
synth_mounting_angle_011501_s4420,mounting_angle,17,5,0e291ba0947599d0,KEEP,ok
synth_mounting_angle_011608_s4420,mounting_angle,17,5,23d7f6101e6819cf,KEEP,ok
synth_mounting_angle_011612_s4420,mounting_angle,14,5,8a65e0c42b7ec07d,KEEP,ok
synth_mounting_angle_011690_s4420,mounting_angle,14,5,3f7bdb938b0359bf,KEEP,ok
synth_mounting_angle_012302_s4420,mounting_angle,19,7,e710f91e8801986f,KEEP,ok
synth_mounting_angle_012381_s4420,mounting_angle,19,7,8aca1541996194a4,KEEP,ok
synth_mounting_angle_012718_s4420,mounting_angle,14,5,2d2d87260468a25f,KEEP,ok
synth_mounting_angle_012731_s4420,mounting_angle,14,5,5fde3792d248df7b,KEEP,ok
synth_mounting_angle_012814_s4420,mounting_angle,17,5,c5f7225943ae7a09,KEEP,ok
synth_mounting_angle_013196_s4420,mounting_angle,19,7,6c8538d0409eb309,KEEP,ok
synth_mounting_angle_013525_s4420,mounting_angle,17,5,074da5cacc6fe65b,KEEP,ok
synth_mounting_plate_000260_s4420,mounting_plate,19,7,4992b8b01fd3bad0,KEEP,ok
synth_mounting_plate_000265_s4420,mounting_plate,19,7,4992b8b01fd3bad0,KEEP,ok
synth_mounting_plate_000327_s4420,mounting_plate,19,7,597a6696479fbab6,KEEP,ok
synth_mounting_plate_000332_s4420,mounting_plate,19,7,597a6696479fbab6,KEEP,ok
synth_mounting_plate_000506_s4420,mounting_plate,13,5,59cf02364590d675,KEEP,ok
synth_mounting_plate_000603_s4420,mounting_plate,11,3,d002a22625c149d6,KEEP,ok
synth_mounting_plate_000622_s4420,mounting_plate,11,3,d002a22625c149d6,KEEP,ok
synth_mounting_plate_000656_s4420,mounting_plate,19,7,1729c2e5df1aa43e,KEEP,ok
synth_mounting_plate_000759_s4420,mounting_plate,19,7,63f1214d8951a22a,KEEP,ok
synth_mounting_plate_000765_s4420,mounting_plate,11,3,32efb9bfa3183b82,KEEP,ok
synth_mounting_plate_001042_s4420,mounting_plate,11,3,49003ecfac907ad7,KEEP,ok
synth_mounting_plate_001071_s4420,mounting_plate,13,5,e0233b79f35497ce,KEEP,ok
synth_mounting_plate_001082_s4420,mounting_plate,13,5,e0233b79f35497ce,KEEP,ok
synth_mounting_plate_001209_s4420,mounting_plate,19,7,816893f5d7590f3e,KEEP,ok
synth_mounting_plate_001383_s4420,mounting_plate,11,3,498485647e98462f,KEEP,ok
synth_mounting_plate_001404_s4420,mounting_plate,19,7,53fb24958c8da9d2,KEEP,ok
synth_mounting_plate_001775_s4420,mounting_plate,11,3,81fd7681cc8e6ba5,KEEP,ok
synth_mounting_plate_001913_s4420,mounting_plate,19,7,330b34be6f52401d,KEEP,ok
synth_mounting_plate_001923_s4420,mounting_plate,19,7,330b34be6f52401d,KEEP,ok
synth_mounting_plate_001978_s4420,mounting_plate,11,3,b584f740482dde38,KEEP,ok
synth_mounting_plate_002211_s4420,mounting_plate,19,7,dc5218ff6d50e30a,KEEP,ok
synth_mounting_plate_002212_s4420,mounting_plate,19,7,dc5218ff6d50e30a,KEEP,ok
synth_mounting_plate_002277_s4420,mounting_plate,19,7,6ba8a84ac1afb39f,KEEP,ok
synth_mounting_plate_002278_s4420,mounting_plate,19,7,6ba8a84ac1afb39f,KEEP,ok
synth_mounting_plate_002313_s4420,mounting_plate,13,5,deef14d7e77f2161,KEEP,ok
synth_mounting_plate_002314_s4420,mounting_plate,13,5,deef14d7e77f2161,KEEP,ok
synth_mounting_plate_002428_s4420,mounting_plate,13,5,9194ee67a15a86fe,KEEP,ok
synth_mounting_plate_002440_s4420,mounting_plate,13,5,9194ee67a15a86fe,KEEP,ok
synth_mounting_plate_002490_s4420,mounting_plate,13,5,d2bfee19e59fb2b5,KEEP,ok
synth_mounting_plate_002592_s4420,mounting_plate,11,3,4536fc8931f2bb94,KEEP,ok
synth_mounting_plate_002602_s4420,mounting_plate,13,5,a2191f316610c0a8,KEEP,ok
synth_mounting_plate_002616_s4420,mounting_plate,13,5,9332013e2558bb06,KEEP,ok
synth_mounting_plate_002632_s4420,mounting_plate,13,5,9332013e2558bb06,KEEP,ok
synth_mounting_plate_002733_s4420,mounting_plate,13,5,3e799ebfbd69875f,KEEP,ok
synth_mounting_plate_002750_s4420,mounting_plate,13,5,3e799ebfbd69875f,KEEP,ok
synth_mounting_plate_003018_s4420,mounting_plate,13,5,e5d667bcbeaa6e35,KEEP,ok
synth_mounting_plate_003029_s4420,mounting_plate,13,5,e5d667bcbeaa6e35,KEEP,ok
synth_mounting_plate_003050_s4420,mounting_plate,11,3,97d8ece70c40482b,KEEP,ok
synth_mounting_plate_003060_s4420,mounting_plate,11,3,97d8ece70c40482b,KEEP,ok
synth_mounting_plate_003137_s4420,mounting_plate,13,5,1975453d7695c3f6,KEEP,ok
synth_mounting_plate_003281_s4420,mounting_plate,13,5,671bd4c5b3755a0d,KEEP,ok
synth_mounting_plate_003294_s4420,mounting_plate,13,5,671bd4c5b3755a0d,KEEP,ok
synth_mounting_plate_003332_s4420,mounting_plate,19,7,bfcbb3aa1945fe45,KEEP,ok
synth_mounting_plate_003350_s4420,mounting_plate,19,7,bfcbb3aa1945fe45,KEEP,ok
synth_mounting_plate_003460_s4420,mounting_plate,13,5,ac3adf2f42540476,KEEP,ok
synth_mounting_plate_003472_s4420,mounting_plate,13,5,2a780ae333540b3f,KEEP,ok
synth_mounting_plate_003492_s4420,mounting_plate,19,7,8304aa4b1b163e0e,KEEP,ok
synth_mounting_plate_003532_s4420,mounting_plate,19,7,d95858ec18f20294,KEEP,ok
synth_mounting_plate_003556_s4420,mounting_plate,19,7,d95858ec18f20294,KEEP,ok
synth_mounting_plate_003762_s4420,mounting_plate,13,5,feea924f6fedabef,KEEP,ok
synth_mounting_plate_003798_s4420,mounting_plate,13,5,a6b137772f54ee3f,KEEP,ok
synth_mounting_plate_003813_s4420,mounting_plate,11,3,b09722005386187d,KEEP,ok
synth_mounting_plate_004050_s4420,mounting_plate,13,5,eb8407bb5c2561ab,KEEP,ok
synth_mounting_plate_004062_s4420,mounting_plate,11,3,e83a14c85b066806,KEEP,ok
synth_mounting_plate_004097_s4420,mounting_plate,11,3,e83a14c85b066806,KEEP,ok
synth_mounting_plate_004249_s4420,mounting_plate,13,5,82f5677b07205809,KEEP,ok
synth_mounting_plate_004286_s4420,mounting_plate,13,5,82f5677b07205809,KEEP,ok
synth_mounting_plate_004414_s4420,mounting_plate,11,3,2c13afb95bd5754c,KEEP,ok
synth_mounting_plate_004444_s4420,mounting_plate,11,3,2c13afb95bd5754c,KEEP,ok
synth_mounting_plate_004499_s4420,mounting_plate,19,7,278ef3d5378d572b,KEEP,ok
synth_mounting_plate_004647_s4420,mounting_plate,19,7,2f7bf7e87b1918c8,KEEP,ok
synth_mounting_plate_004673_s4420,mounting_plate,19,7,1b0d45bf38a7a7ae,KEEP,ok
synth_mounting_plate_004726_s4420,mounting_plate,13,5,b5dc319bca0e2a6d,KEEP,ok
synth_mounting_plate_004743_s4420,mounting_plate,19,7,a25ba4cfaefcc225,KEEP,ok
synth_mounting_plate_004753_s4420,mounting_plate,13,5,b5dc319bca0e2a6d,KEEP,ok
synth_mounting_plate_004776_s4420,mounting_plate,11,3,b548ea8a8673d981,KEEP,ok
synth_mounting_plate_004805_s4420,mounting_plate,11,3,b548ea8a8673d981,KEEP,ok
synth_mounting_plate_004834_s4420,mounting_plate,13,5,9dea7e48cbeccf92,KEEP,ok
synth_mounting_plate_004868_s4420,mounting_plate,19,7,b9900a132e278e66,KEEP,ok
synth_mounting_plate_005135_s4420,mounting_plate,19,7,7f0ed3cac72918c4,KEEP,ok
synth_mounting_plate_005157_s4420,mounting_plate,19,7,7f0ed3cac72918c4,KEEP,ok
synth_mounting_plate_005178_s4420,mounting_plate,13,5,c09fb2c78c8c7413,KEEP,ok
synth_mounting_plate_005213_s4420,mounting_plate,13,5,b7013713cf8c717e,KEEP,ok
synth_mounting_plate_005354_s4420,mounting_plate,11,3,f5da4528fb11a210,KEEP,ok
synth_mounting_plate_005365_s4420,mounting_plate,19,7,460068ce98f8b2c2,KEEP,ok
synth_mounting_plate_005383_s4420,mounting_plate,11,3,f5da4528fb11a210,KEEP,ok
synth_mounting_plate_005497_s4420,mounting_plate,11,3,48a5f98758a41ff0,KEEP,ok
synth_mounting_plate_005498_s4420,mounting_plate,11,3,520d51b45693c1b0,KEEP,ok
synth_mounting_plate_005506_s4420,mounting_plate,13,5,cfb36de668577729,KEEP,ok
synth_mounting_plate_005522_s4420,mounting_plate,11,3,48a5f98758a41ff0,KEEP,ok
synth_mounting_plate_005523_s4420,mounting_plate,11,3,520d51b45693c1b0,KEEP,ok
synth_mounting_plate_005531_s4420,mounting_plate,13,5,cfb36de668577729,KEEP,ok
synth_mounting_plate_005667_s4420,mounting_plate,13,5,4a5a01ba775efe29,KEEP,ok
synth_mounting_plate_005680_s4420,mounting_plate,11,3,17b128b3df1d6f46,KEEP,ok
synth_mounting_plate_005683_s4420,mounting_plate,11,3,e9a7090172f6171c,KEEP,ok
synth_mounting_plate_005698_s4420,mounting_plate,13,5,4a5a01ba775efe29,KEEP,ok
synth_mounting_plate_005711_s4420,mounting_plate,11,3,17b128b3df1d6f46,KEEP,ok
synth_mounting_plate_005714_s4420,mounting_plate,11,3,e9a7090172f6171c,KEEP,ok
synth_mounting_plate_005738_s4420,mounting_plate,11,3,2985ea32c45cb3af,KEEP,ok
synth_mounting_plate_005764_s4420,mounting_plate,13,5,2a3713f5a25aa043,KEEP,ok
synth_mounting_plate_005994_s4420,mounting_plate,19,7,61d24b3f5abe6411,KEEP,ok
synth_mounting_plate_006029_s4420,mounting_plate,19,7,61d24b3f5abe6411,KEEP,ok
synth_mounting_plate_006111_s4420,mounting_plate,11,3,f07ba1f5bc4d1772,KEEP,ok
synth_mounting_plate_006135_s4420,mounting_plate,13,5,f14945f0e9637567,KEEP,ok
synth_mounting_plate_006161_s4420,mounting_plate,13,5,25ed60b64703d740,KEEP,ok
synth_mounting_plate_006196_s4420,mounting_plate,13,5,25ed60b64703d740,KEEP,ok
synth_mounting_plate_006210_s4420,mounting_plate,13,5,162f6fea493b8d3c,KEEP,ok
synth_mounting_plate_006368_s4420,mounting_plate,11,3,34e7565e6afe3496,KEEP,ok
synth_mounting_plate_006369_s4420,mounting_plate,19,7,ca8f73fee71e4e32,KEEP,ok
synth_mounting_plate_006397_s4420,mounting_plate,11,3,34e7565e6afe3496,KEEP,ok
synth_mounting_plate_006398_s4420,mounting_plate,19,7,ca8f73fee71e4e32,KEEP,ok
synth_mounting_plate_006532_s4420,mounting_plate,11,3,b7d848d41f958eeb,KEEP,ok
synth_mounting_plate_006555_s4420,mounting_plate,11,3,b7d848d41f958eeb,KEEP,ok
synth_mounting_plate_006581_s4420,mounting_plate,19,7,3dbcf24b1c09ffe0,KEEP,ok
synth_mounting_plate_006606_s4420,mounting_plate,19,7,3dbcf24b1c09ffe0,KEEP,ok
synth_mounting_plate_006625_s4420,mounting_plate,13,5,95c96570c5edb322,KEEP,ok
synth_mounting_plate_006636_s4420,mounting_plate,11,3,55389d2803798b58,KEEP,ok
synth_mounting_plate_006650_s4420,mounting_plate,13,5,95c96570c5edb322,KEEP,ok
synth_mounting_plate_006661_s4420,mounting_plate,11,3,55389d2803798b58,KEEP,ok
synth_mounting_plate_006719_s4420,mounting_plate,11,3,91816a839063625b,KEEP,ok
synth_mounting_plate_006747_s4420,mounting_plate,11,3,91816a839063625b,KEEP,ok
synth_mounting_plate_006929_s4420,mounting_plate,11,3,524111032c3b35a9,KEEP,ok
synth_mounting_plate_007008_s4420,mounting_plate,19,7,3998a16f02bb11ee,KEEP,ok
synth_mounting_plate_007049_s4420,mounting_plate,13,5,2243acc15bdc8447,KEEP,ok
synth_mounting_plate_007102_s4420,mounting_plate,13,5,2243acc15bdc8447,KEEP,ok
synth_mounting_plate_007179_s4420,mounting_plate,13,5,d6d13f8602e54759,KEEP,ok
synth_mounting_plate_007326_s4420,mounting_plate,19,7,71b11c1a50dfbf39,KEEP,ok
synth_mounting_plate_007349_s4420,mounting_plate,11,3,f67e643cc642484b,KEEP,ok
synth_mounting_plate_007384_s4420,mounting_plate,19,7,71b11c1a50dfbf39,KEEP,ok
synth_mounting_plate_007404_s4420,mounting_plate,11,3,f67e643cc642484b,KEEP,ok
synth_mounting_plate_007476_s4420,mounting_plate,11,3,7459f836c267245b,KEEP,ok
synth_mounting_plate_007538_s4420,mounting_plate,13,5,3bfe957a223204a0,KEEP,ok
synth_mounting_plate_007604_s4420,mounting_plate,11,3,24f35e48e5936f01,KEEP,ok
synth_mounting_plate_007621_s4420,mounting_plate,13,5,b6b63d204cacc4cf,KEEP,ok
synth_mounting_plate_007655_s4420,mounting_plate,11,3,4366e475222286da,KEEP,ok
synth_mounting_plate_007673_s4420,mounting_plate,13,5,b6b63d204cacc4cf,KEEP,ok
synth_mounting_plate_007709_s4420,mounting_plate,11,3,4366e475222286da,KEEP,ok
synth_mounting_plate_007811_s4420,mounting_plate,19,7,5b5c596efa34c01f,KEEP,ok
synth_mounting_plate_007874_s4420,mounting_plate,19,7,282e4988db9bd777,KEEP,ok
synth_mounting_plate_007885_s4420,mounting_plate,11,3,baaa76fd4f8986ca,KEEP,ok
synth_mounting_plate_007888_s4420,mounting_plate,11,3,4c8722a50b36d798,KEEP,ok
synth_mounting_plate_007904_s4420,mounting_plate,13,5,22a5dc5fbd7c3b54,KEEP,ok
synth_mounting_plate_007930_s4420,mounting_plate,19,7,282e4988db9bd777,KEEP,ok
synth_mounting_plate_007940_s4420,mounting_plate,19,7,92d616bdea6b424c,KEEP,ok
synth_mounting_plate_007943_s4420,mounting_plate,13,5,e9ca83b5dcad0a50,KEEP,ok
synth_mounting_plate_007944_s4420,mounting_plate,11,3,4c8722a50b36d798,KEEP,ok
synth_mounting_plate_007960_s4420,mounting_plate,13,5,22a5dc5fbd7c3b54,KEEP,ok
synth_mounting_plate_008161_s4420,mounting_plate,19,7,9dd2d086c3294fcf,KEEP,ok
synth_mounting_plate_008222_s4420,mounting_plate,11,3,059cd30e94a64279,KEEP,ok
synth_mounting_plate_008251_s4420,mounting_plate,19,7,dab0259c27707919,KEEP,ok
synth_mounting_plate_008326_s4420,mounting_plate,11,3,79e42acd3fd5b0ec,KEEP,ok
synth_mounting_plate_008446_s4420,mounting_plate,19,7,0a84e62d15e9bf0b,KEEP,ok
synth_mounting_plate_008487_s4420,mounting_plate,11,3,45d7c7cdb7db34e2,KEEP,ok
synth_mounting_plate_008596_s4420,mounting_plate,19,7,407a138601a83b3c,KEEP,ok
synth_mounting_plate_008618_s4420,mounting_plate,19,7,80b1e31016a46893,KEEP,ok
synth_mounting_plate_008707_s4420,mounting_plate,19,7,449ba51a1a112250,KEEP,ok
synth_mounting_plate_008720_s4420,mounting_plate,13,5,0a73f51ec5119f0f,KEEP,ok
synth_mounting_plate_009026_s4420,mounting_plate,13,5,e542af3ca96daa18,KEEP,ok
synth_mounting_plate_009045_s4420,mounting_plate,13,5,5d8224562b65197a,KEEP,ok
synth_mounting_plate_009205_s4420,mounting_plate,11,3,ae4b9f08d73bd9b3,KEEP,ok
synth_mounting_plate_009228_s4420,mounting_plate,13,5,f0ff8a7dec4cdafe,KEEP,ok
synth_mounting_plate_009236_s4420,mounting_plate,13,5,8aec14fe13333fbf,KEEP,ok
synth_mounting_plate_009281_s4420,mounting_plate,13,5,395219fb7eb0fb49,KEEP,ok
synth_mounting_plate_009581_s4420,mounting_plate,19,7,30e69306243bb7ea,KEEP,ok
synth_mounting_plate_009615_s4420,mounting_plate,13,5,c893101c69508b18,KEEP,ok
synth_mounting_plate_009678_s4420,mounting_plate,13,5,8d02ce39763fe442,KEEP,ok
synth_mounting_plate_009856_s4420,mounting_plate,13,5,b91abfc5aa128394,KEEP,ok
synth_mounting_plate_009922_s4420,mounting_plate,11,3,72f08be9a63dcdf7,KEEP,ok
synth_mounting_plate_010004_s4420,mounting_plate,11,3,3509747c3369cb82,KEEP,ok
synth_mounting_plate_010064_s4420,mounting_plate,11,3,bbd039c9d814d625,KEEP,ok
synth_mounting_plate_010072_s4420,mounting_plate,13,5,448a664039057544,KEEP,ok
synth_mounting_plate_010123_s4420,mounting_plate,19,7,8f41cc5b3a066001,KEEP,ok
synth_mounting_plate_010190_s4420,mounting_plate,11,3,88de3bc0a447f8d9,KEEP,ok
synth_mounting_plate_010575_s4420,mounting_plate,11,3,2d833b0e1a7df6c8,KEEP,ok
synth_mounting_plate_010810_s4420,mounting_plate,11,3,90ff27c87b4b71c9,KEEP,ok
synth_mounting_plate_010893_s4420,mounting_plate,11,3,0de0851531d390e1,KEEP,ok
synth_mounting_plate_010966_s4420,mounting_plate,13,5,143e6ccac0a17881,KEEP,ok
synth_mounting_plate_011224_s4420,mounting_plate,11,3,f7f93ebc1648c449,KEEP,ok
synth_mounting_plate_011304_s4420,mounting_plate,13,5,e245ee093017b589,KEEP,ok
synth_mounting_plate_011319_s4420,mounting_plate,13,5,f106ddf7aa6ff4d3,KEEP,ok
synth_mounting_plate_011385_s4420,mounting_plate,13,5,bb1086721295f6c4,KEEP,ok
synth_mounting_plate_011518_s4420,mounting_plate,19,7,6f2f1cf766c2f792,KEEP,ok
synth_mounting_plate_011884_s4420,mounting_plate,13,5,e1bc3bc8f9d7a03e,KEEP,ok
synth_mounting_plate_011997_s4420,mounting_plate,19,7,e57655ba2462185d,KEEP,ok
synth_mounting_plate_012043_s4420,mounting_plate,13,5,8ba033daabb3c99f,KEEP,ok
synth_mounting_plate_012083_s4420,mounting_plate,13,5,d95f099f89f426d2,KEEP,ok
synth_mounting_plate_012250_s4420,mounting_plate,19,7,2678a9cd6f107972,KEEP,ok
synth_mounting_plate_012430_s4420,mounting_plate,19,7,09222f81b0060ce1,KEEP,ok
synth_mounting_plate_012446_s4420,mounting_plate,13,5,53ae09b08a99ac2a,KEEP,ok
synth_mounting_plate_012586_s4420,mounting_plate,19,7,f062700f9a8547ab,KEEP,ok
synth_mounting_plate_012818_s4420,mounting_plate,11,3,1566659466ec5ce1,KEEP,ok
synth_mounting_plate_012958_s4420,mounting_plate,13,5,641fbd57ceecba69,KEEP,ok
synth_mounting_plate_013033_s4420,mounting_plate,11,3,48fbb99a985495ed,KEEP,ok
synth_mounting_plate_013088_s4420,mounting_plate,11,3,9844aa10809dd997,KEEP,ok
synth_mounting_plate_013307_s4420,mounting_plate,13,5,e745ca7046059365,KEEP,ok
synth_mounting_plate_013425_s4420,mounting_plate,11,3,083e69ed4b4cb0eb,KEEP,ok
synth_mounting_plate_013835_s4420,mounting_plate,13,5,1ce7b8c78adef34b,KEEP,ok
synth_nozzle_000040_s4420,nozzle,24,10,bda10d43fbe205f2,KEEP,ok
synth_nozzle_000066_s4420,nozzle,24,10,0077027a20ed0b7d,KEEP,ok
synth_nozzle_000144_s4420,nozzle,24,10,3f54fd91fa4b675f,KEEP,ok
synth_nozzle_000199_s4420,nozzle,22,8,11246840f87be8cb,KEEP,ok
synth_nozzle_000256_s4420,nozzle,12,4,2f802ca72b5bd1a3,KEEP,ok
synth_nozzle_000259_s4420,nozzle,24,10,bcbf85c314089b84,KEEP,ok
synth_nozzle_000261_s4420,nozzle,12,4,2f802ca72b5bd1a3,KEEP,ok
synth_nozzle_000264_s4420,nozzle,24,10,bcbf85c314089b84,KEEP,ok
synth_nozzle_000309_s4420,nozzle,12,4,9347a60ff79bd3ee,KEEP,ok
synth_nozzle_000313_s4420,nozzle,12,4,3e1d9fefe74d7b65,KEEP,ok
synth_nozzle_000318_s4420,nozzle,12,4,3e1d9fefe74d7b65,KEEP,ok
synth_nozzle_000345_s4420,nozzle,12,4,2b00a250c6e96acf,KEEP,ok
synth_nozzle_000350_s4420,nozzle,12,4,2b00a250c6e96acf,KEEP,ok
synth_nozzle_000366_s4420,nozzle,22,8,9c259f0a814b6a05,KEEP,ok
synth_nozzle_000384_s4420,nozzle,22,8,1d2075fc9df0faeb,KEEP,ok
synth_nozzle_000391_s4420,nozzle,22,8,6643d4ec1cccb5f4,KEEP,ok
synth_nozzle_000393_s4420,nozzle,22,8,1d2075fc9df0faeb,KEEP,ok
synth_nozzle_000473_s4420,nozzle,24,10,7155e3d2cfdaf682,KEEP,ok
synth_nozzle_000481_s4420,nozzle,12,4,0d8b31f289cf8a17,KEEP,ok
synth_nozzle_000482_s4420,nozzle,24,10,7155e3d2cfdaf682,KEEP,ok
synth_nozzle_000490_s4420,nozzle,12,4,0d8b31f289cf8a17,KEEP,ok
synth_nozzle_000925_s4420,nozzle,12,4,62799720f46ee7bf,KEEP,ok
synth_nozzle_000941_s4420,nozzle,12,4,62799720f46ee7bf,KEEP,ok
synth_nozzle_001034_s4420,nozzle,12,4,1e8f258f3c02b05e,KEEP,ok
synth_nozzle_001264_s4420,nozzle,22,8,61a072c0e56fe14a,KEEP,ok
synth_nozzle_001275_s4420,nozzle,22,8,61a072c0e56fe14a,KEEP,ok
synth_nozzle_001434_s4420,nozzle,22,8,0b7af00fb21fe73e,KEEP,ok
synth_nozzle_001445_s4420,nozzle,12,4,0f2c6a1009a97ea1,KEEP,ok
synth_nozzle_001458_s4420,nozzle,12,4,148ede91396543b5,KEEP,ok
synth_nozzle_001473_s4420,nozzle,12,4,148ede91396543b5,KEEP,ok
synth_nozzle_001614_s4420,nozzle,24,10,6daac203610d6c25,KEEP,ok
synth_nozzle_001695_s4420,nozzle,22,8,5efe6cbeaa932bfa,KEEP,ok
synth_nozzle_001727_s4420,nozzle,22,8,c1120fac3c284a18,KEEP,ok
synth_nozzle_001739_s4420,nozzle,22,8,c1120fac3c284a18,KEEP,ok
synth_nozzle_001762_s4420,nozzle,24,10,4766af6049aa8b4f,KEEP,ok
synth_nozzle_001772_s4420,nozzle,24,10,4766af6049aa8b4f,KEEP,ok
synth_nozzle_001790_s4420,nozzle,24,10,d582902e9f99a303,KEEP,ok
synth_nozzle_001801_s4420,nozzle,24,10,d582902e9f99a303,KEEP,ok
synth_nozzle_001954_s4420,nozzle,24,10,0a2cba1ec95dda70,KEEP,ok
